material_id,formula,provenance,Number of Atoms_ours,Volume (A3)_ours,Density (g cm-3)_ours,Atomic mass (amu)_ours,K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio_ours,Gruneisen parameter_ours,Kappa_Slack (W m-1 K-1)_ours,Kappa_cal (W m-1 K-1)_ours,Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms_ref,Volume (A3)_ref,Density (g cm-3)_ref,Atomic mass (amu)_ref,Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio_ref,Gruneisen parameter_ref,Kappa_Slack (W m-1 K-1)_ref,Kappa_cal (W m-1 K-1)_ref
mp-12323,NaSm2IrO6,unseen,20,260.74836,7.79389,1223.84634,129.3628,56.8512,0.0147,0.0376,0.30834,1.82563,3.36566,2.94533,2.03506,2.95513,4.21383,116.69612,60.611492,20,260.74835768653963,7.793892462312838,1223.84633856,5034.066259655333,2788.6902820624714,3106.6160642911864,144.77389763495714,0.278628511915611,1.6475551389217258,4.5851404221705705,3.859885393078916
mp-979026,SmTm3,train,8,250.47606,8.71336,1314.32526,39.9693,25.2878,0.0064,0.0062,0.23875,1.44744,3.77156,2.9503,2.76403,2.9491,3.13913,43.059605,24.858007,8,250.4760580949016,8.713361508873334,1314.32526,2957.2968164995787,1689.0413830982084,1876.9100626292484,88.64711368599647,0.2579344228253576,1.5388245505213347,3.237405956277941,2.6301726998904
mp-974611,RePb3,unseen,4,99.71725,13.45199,807.807,70.9997,29.8911,0.0269,0.2944,0.3154,1.87239,3.36341,2.96297,0.18498,3.10212,42.97962,63.64335,18.156027,4,99.71724827246663,13.451986560858964,807.8069999999999,2555.5306786683427,1161.76207651474,1309.690486205952,84.08563105946692,0.3697472343040413,2.3065974890979515,1.0336877616416835,0.9152135041526646
mp-9066,NaLi2AsO4,unseen,16,193.90581,3.01082,351.58194,57.9573,32.4147,0.0144,0.0244,0.2643,1.57107,3.60639,2.96404,2.31661,2.95379,3.74977,53.290203,25.495989,16,193.90580704003565,3.010820324658821,351.58193856,5384.272332701767,2910.003495670542,3247.821654117313,167.05973117687867,0.2936845903426495,1.734244984494643,2.048999459638475,1.7627065987656152
mp-556814,LiNdGeO4,unseen,28,338.87927,5.64139,1151.2824,118.5788,56.9108,0.0061,0.1004,0.29313,1.7309,3.44982,2.96562,1.11371,3.01414,7.73499,101.42177,54.234745,28,338.87927466202075,5.64138779648491,1151.2823999999998,5549.455798986203,3100.600580501765,3451.744951264487,147.40093521348453,0.2730764313531016,1.6172611984884082,3.695502345190052,3.0833139783472534
mp-974463,LaAg2Sn,unseen,4,96.03256,8.18492,473.35187,65.1741,26.3299,0.0291,0.0956,0.32198,1.91763,3.35015,2.96652,1.08714,2.96513,7.42501,67.545425,17.48981,4,96.03255917739396,8.184924781910524,473.35187,3331.895587673434,1461.7907559069463,1650.4234312919605,107.29984391529077,0.3808195941223747,2.4153117641399264,1.1249728416402558,0.984121814513198
mp-13920,Ba(ZnSn)2,train,10,257.82747,6.51219,1011.13,44.7308,27.2264,0.0081,0.0161,0.247,1.48568,3.7296,2.96686,2.548,2.98189,3.46174,39.97878,27.44069,10,257.8274680172436,6.51218771091056,1011.13,3428.9057403979846,2052.7405021072145,2271.3239496576343,106.24599369139828,0.2207092716260288,1.3686388937611311,4.472955822306315,3.3646269172386063
mp-772109,LiSiBiO4,unseen,28,327.40322,6.24861,1232.018,109.0649,56.4252,0.0293,0.0406,0.27937,1.65167,3.52607,2.97177,1.9725,3.00349,4.40439,89.079735,45.05682,28,327.40322214114224,6.2486068684160285,1232.018,4885.713726990774,2685.274373095962,2993.236604119909,129.29744453374096,0.2835859903320921,1.675346825913813,2.4427751341705144,2.071998287368752
mp-3053,DyAlNi,train,9,160.30465,7.71227,744.52482,98.2775,39.6753,0.0093,0.0097,0.32209,1.91841,3.3629,2.97804,2.67895,2.97393,3.29102,94.5303,45.4283,9,160.30464728391087,7.71226889153606,744.5248158,4484.527868679773,2427.013298691641,2708.4925817539765,148.44155317163248,0.2928921797100368,1.7295083330019456,5.109413737933819,4.390929476518624
mp-778664,Tm5Ti5O17,unseen,54,657.18744,6.85249,2711.9917,172.9551,82.1412,0.0074,0.0283,0.29499,1.7421,3.46294,2.98414,2.24971,2.99166,3.88497,164.50014,81.849396,54,657.1874358823455,6.8524867131559,2711.9917,6319.167467883451,3456.078813782857,3853.884549329294,131.97109698199472,0.2866096499337879,1.692653461570051,3.656758262382579,3.1154360584285508
mp-2782,ZnP2,train,24,465.53331,3.63421,1018.85219,73.6272,38.9387,0.0261,0.0363,0.2752,1.62874,3.57977,2.99713,2.07715,3.00774,4.30767,84.961395,51.284737,24,465.5333132692344,3.634205806647241,1018.852192,6495.677199511662,3756.551142703625,4169.871353219273,160.182700870414,0.2487429096049907,1.4939841161275562,6.473328495071644,5.167329616182316
mp-631395,CaTaTc,unseen,3,66.18553,8.00409,319.02588,131.2371,33.245,0.0467,0.0847,0.3832,2.43982,3.43878,2.99823,1.24834,3.03587,6.81633,122.65675,38.14044,3,66.18552736449665,8.004090302387702,319.02588000000003,4655.937239070668,2182.915227321,2457.310757600846,180.86267408794828,0.3591254543700229,2.209663941005501,5.1860543790173,4.622526746323687
mp-16264,LiCaSb,unseen,12,295.65702,3.79175,675.116,32.5815,22.9124,0.0317,0.0143,0.21515,1.34565,4.04015,3.00089,2.51166,2.99562,3.55731,34.2442,27.354012,12,295.65702334902124,3.7917465357472473,675.116,4318.568977868106,2685.906334976673,2960.3611524279663,132.29959258421246,0.1845869436662267,1.2286214158660491,6.356220538772499,4.386072324344242
mp-877,Er2In,test,6,162.17339,9.20176,898.672,53.5913,27.3662,0.0134,0.0314,0.28182,1.66534,3.56231,3.01359,2.20053,3.02818,4.03536,58.943405,26.037783,6,162.17339226121427,9.20175588200587,898.6719999999999,3190.382521883468,1682.15745692701,1880.7227298295163,102.67738116913006,0.3074773949870635,1.820039597609883,2.7491862866157475,2.4037150163707977
mp-15053,Y(PdO2)2,train,14,165.19795,7.35277,731.4869,170.3653,58.9619,0.017,0.0115,0.34485,2.08949,3.39412,3.03285,2.6528,3.03119,3.47655,179.136,56.81309,14,165.19795065703545,7.352770243348335,731.4869,5887.73368234441,2779.7050269897363,3128.0408246030306,169.72562020057478,0.3565859713466047,2.187472473812585,2.919705105127139,2.604948940509002
mp-769222,Dy2Pb2O7,unseen,22,302.73677,9.33997,1702.7916,139.3763,62.5509,0.0479,0.0282,0.3048,1.80291,3.4796,3.03371,2.15952,3.02107,4.21767,113.59579,54.139435,22,302.7367702542192,9.339968764462926,1702.7916,4459.937404989937,2407.598959261424,2687.324681853178,119.15390871724593,0.2943691125899296,1.7383529631289727,3.0222420393575744,2.602283051233104
mp-770518,Li4Ti3Mn3(CoO8)2,unseen,28,291.58184,4.04361,710.03592,123.3936,55.8425,0.0305,0.0125,0.30338,1.79389,3.49757,3.04457,2.53735,3.05348,3.6027,116.079475,50.944805,28,291.5818415109134,4.043607063079479,710.035925,6745.767817053604,3549.486097685818,3969.0282840068894,178.19981381527415,0.3085660986380472,1.8270930228369069,2.933811074546841,2.568001276857237
mp-1852,UF5,train,6,92.19236,5.99827,333.02093,18.6622,18.2475,0.1063,0.1113,0.13128,1.05652,5.07367,3.04458,1.05243,2.94056,7.68372,33.318295,19.154598,6,92.19236098739192,5.998265501265801,333.020926,3132.485096341296,1786.9964143008344,1985.9591176866936,130.88258640478182,0.2587774051457804,1.5430381771417685,2.507670033041293,2.0404980536767043
mp-2124,Ho4Sb3,unseen,14,379.61395,8.96729,2050.00256,65.4282,37.1064,0.0136,0.0173,0.26152,1.55686,3.72892,3.04949,2.58752,3.05553,3.62101,66.7536,34.432076,14,379.613949031105,8.96729256381221,2050.00256,3544.541484349152,1959.525553814546,2183.2717502232663,89.77118367493156,0.2799332038800108,1.6548001751093555,2.9364938983682705,2.477033160771236
mp-570166,Zr6Si7Ni16,unseen,29,368.98429,7.57417,1683.0369,188.5181,74.0685,0.0074,0.0151,0.3263,1.94834,3.43477,3.04999,2.63872,3.06417,3.554,172.88011,85.54631,29,368.9842907107955,7.574166698263276,1683.0369,6155.020844069727,3360.726821800544,3748.0260232963833,155.57620819266367,0.2876161888870678,1.6984758816684042,5.668518091271841,4.836322174149544
mp-24802,Sr2Al3Si3HO13,unseen,88,971.95176,3.75479,2197.76502,130.7194,75.7009,0.0165,0.0046,0.2573,1.53564,3.76023,3.0513,2.82318,3.04945,3.2922,134.00809,74.73909,88,971.9517612851504,3.7547899295989753,2197.7650232,7888.593291168403,4461.501882302962,4961.839925813092,149.13207341432306,0.2648547703300655,1.5739389274707862,3.5049035812218943,2.8834684514326776
mp-754818,NaTaO3,unseen,20,289.20702,5.78616,1007.7434,75.5728,43.0974,0.0541,0.0112,0.26041,1.55123,3.74289,3.05473,2.40531,3.07047,3.82694,106.41499,63.991573,20,289.20701886028814,5.786157227298543,1007.74339712,5756.492614670709,3325.5714169009443,3691.814150046538,166.20602542600147,0.2495349564098435,1.4977702793687386,7.283263033046976,5.822921714366364
mp-711,CeGa6,unseen,14,275.66164,6.72806,1116.908,63.371,36.1611,0.0497,0.0722,0.26028,1.55061,3.75372,3.06288,1.44494,3.05854,5.97025,78.65042,37.686813,14,275.6616404254434,6.728064766381307,1116.908,4377.040288475287,2366.73496384762,2641.395647753064,120.8327212209708,0.2934124494058348,1.7326159887725954,3.1716375032776654,2.7275127664192893
mp-560247,Li2Ca2Si5O13,unseen,44,554.55836,2.64974,884.9154,84.6624,48.5897,0.0201,0.0116,0.25912,1.54476,3.77166,3.07096,2.67968,3.06279,3.50775,74.48975,42.40591,44,554.558360598181,2.649742026797583,884.9154000000001,7032.102459076386,4000.4735116179822,4446.929863398149,161.14657189680992,0.2607566744025155,1.5530002936981924,3.0412960019240414,2.4837183625481214
mp-7116,Nb3CoS6,unseen,20,352.56365,4.99289,1060.08467,103.421,46.4447,0.0244,0.1249,0.30469,1.8022,3.52681,3.07449,0.94422,3.07033,9.33842,72.0654,43.40767,20,352.56365196589627,4.992891357582265,1060.08467,5101.515401217923,2948.541024040812,3273.1292905910686,137.94115524115475,0.249189006852775,1.4961147949924485,4.690112618708399,3.747167751742544
mp-8732,Ta2Se,train,6,117.13469,12.49943,881.71152,52.9708,30.5212,0.0475,0.0352,0.25832,1.54076,3.79599,3.08621,2.11037,3.11526,4.47432,88.952286,45.14271,6,117.13469111504334,12.499426195087343,881.71152,3454.2658783518245,1900.4164592701409,2118.2049382508144,128.88904553989616,0.2829674220352708,1.6718399110581588,5.763263757918423,4.883982711891699
mp-775213,VNi3Sn2(PO4)6,unseen,36,445.29475,3.85687,1034.26987,88.6524,50.8086,0.0401,0.0425,0.2594,1.54618,3.79021,3.08766,2.03075,3.12881,4.68577,83.09568,37.109283,36,445.2947470372378,3.8568735465439135,1034.269872,5862.902379146116,3101.8699409027986,3467.20630007256,135.178317320448,0.3056402196590608,1.8082334832821183,1.7091425132437077,1.491472372077565
mp-6101,Ba3Nb6(Si2O13)2,unseen,39,557.87562,4.4581,1497.74568,121.9511,59.8325,0.0289,0.017,0.28917,1.70751,3.64804,3.11925,2.54076,3.1167,3.79763,120.61587,56.018433,39,557.875620393102,4.4580998452552265,1497.74568,6618.874331426069,3544.7905656392304,3958.907154272458,143.1768266959899,0.298912473709862,1.7660063414456142,3.081543057639511,2.6684929216582853
mp-10791,ErBO3,unseen,60,611.76847,7.36347,2712.8184,158.1577,86.0921,0.0221,0.0579,0.26963,1.59888,3.76432,3.12264,1.78857,3.14546,5.45082,157.64847,81.84147,60,611.7684687646673,7.363473552635659,2712.8184,6019.043299891761,3333.844520335523,3713.9633557546094,130.25221827309457,0.2787218552311157,1.6480718616899832,3.276175791910016,2.758369146026855
mp-772395,LiV(OF)2,unseen,12,140.6019,3.02054,255.75621,55.3538,30.2684,0.0573,0.025,0.26874,1.59421,3.77545,3.12714,2.28658,3.15043,4.28586,59.833088,34.11499,12,140.60189749114846,3.0205366431854426,255.7562128,5904.903918887216,3360.706386632455,3735.6252083680656,213.88292453542888,0.2604444211577713,1.5514222018771375,4.780053804296985,3.9014765882284936
mp-771733,Li3MgV8O16,unseen,28,306.39789,3.84057,708.6504,122.5981,55.6266,0.0102,0.0161,0.30294,1.79109,3.63925,3.16632,2.70123,3.17178,3.73717,128.11353,50.372387,28,306.3978894521347,3.8405671707135407,708.6504,7130.623961588744,3621.5841662769753,4058.918459932048,179.24963526978595,0.3261874168389832,1.947530455248252,2.6357926886146466,2.340365910218538
mp-30703,Hf11Ga10,unseen,42,774.09269,11.41482,5321.24,120.0148,71.1867,0.0172,0.0074,0.25238,1.51151,3.94715,3.17325,2.89635,3.1759,3.49665,129.65013,99.33052,42,774.09268610864,11.41481772618086,5321.24,4791.7198020999085,2949.8970895600214,3254.8463670277133,105.53812715785148,0.1948564213030526,1.2662467941769708,9.382760937294094,6.641247483388383
mp-675691,Ni2RhS4,unseen,14,216.75865,5.34036,697.1046,100.1772,43.7104,0.0799,0.0635,0.30954,1.83342,3.64961,3.19766,1.61348,3.27116,6.44118,68.29906,35.710407,14,216.75865338515584,5.340360836099944,697.1046,4658.870588870882,2585.902228312506,2880.266169860426,142.75248782298362,0.2773735504547505,1.6406320806343226,3.3943462331621177,2.851802754450541
mp-768411,Dy2SiO5,unseen,32,405.5086,7.09381,1732.33,158.1664,71.2216,0.0065,0.0135,0.30424,1.79929,3.69167,3.21659,2.83133,3.21261,3.68686,147.84056,75.73531,32,405.5085959876285,7.093811755719092,1732.3300000000002,5922.480939328684,3267.45325868198,3641.120105711602,146.4574697407693,0.2812201518203298,1.661994728803171,4.773536475318774,4.034599183959744
mp-26721,Li2Nb(PO4)2,unseen,26,324.43329,3.0375,593.46221,62.6406,39.4224,0.026,0.0285,0.23989,1.45264,4.13948,3.24577,2.44634,3.23852,4.28089,77.18037,34.614002,26,324.4332876552805,3.0375033013215766,593.462208,6372.064363032247,3375.7286478151764,3772.974004373403,163.4752037874792,0.3049220004293763,1.8036506439785327,2.1730406023564623,1.8948171244208816
mp-753555,Ce3Th2O9,unseen,14,216.9638,7.87103,1028.41872,157.9842,57.368,0.0244,0.0136,0.33804,2.03582,3.6388,3.24776,2.73303,3.25059,3.82197,139.46751,57.398624,14,216.9637992954387,7.871034104833727,1028.41872,5238.536771269462,2700.441945284396,3023.71884129555,149.8150777443788,0.3190464060122172,1.8972519086328656,4.214851835140326,3.724117056995896
mp-505110,FeCuO2,train,8,90.31951,5.56665,302.7796,149.3519,47.5309,0.0068,0.0096,0.35614,2.18359,3.68795,3.29086,2.99015,3.28978,3.6355,138.55937,40.818027,8,90.31950930106753,5.566652863403315,302.7796,5887.933854102291,2707.8770230343957,3051.0613809512283,202.4573891617135,0.3658761085037387,2.270477033663887,2.707353261352549,2.40415946746746
mp-864963,Dy2CuIr,unseen,4,81.12901,11.88699,580.763,105.4489,36.8777,0.0121,0.0225,0.3434,2.07781,3.68867,3.29564,2.62735,3.31327,4.17832,106.15185,40.136497,4,81.1290124570945,11.886988662572502,580.763,3664.982428896616,1837.5273476785965,2061.0294626862374,141.74312843717848,0.332107964926558,1.99084339758313,4.576299375453441,4.075887655656952
mp-29785,Zr2(V2Sb3)3,unseen,34,690.73942,7.61558,3167.874,98.2001,57.4047,0.0058,0.0072,0.25538,1.52617,4.07911,3.29817,3.07431,3.29874,3.54365,113.78309,56.056057,34,690.7394229812966,7.615575957300344,3167.8740000000003,4975.451856032501,2713.0631079198297,3026.025466348405,101.91647035726734,0.2884173267208836,1.7031322869004355,3.134266385131572,2.677146186227903
mp-4481,Ca2SiO4,train,28,386.1265,2.96286,688.9564,86.2389,45.1234,0.0154,0.0526,0.27723,1.63987,3.92709,3.29867,1.96481,3.31016,5.30255,94.199036,49.81127,28,386.1265013733575,2.962860655545289,688.9564,7362.6844280487585,4100.229832728416,4565.777425670112,186.6729583681632,0.2752255795834855,1.6288857016592386,4.618710338809743,3.8671428173674975
mp-643907,Zr2FeH5,unseen,32,265.73916,6.08211,973.3308,133.378,68.8546,0.0089,0.0126,0.27978,1.65393,3.92112,3.3068,2.9247,3.30541,3.75222,149.39005,43.270363,32,265.73915729347584,6.082106366425355,973.3308,5835.0707026099535,2667.2778782502323,3006.15822281432,139.20981645640927,0.3679279699197485,2.2895058203300214,0.9953892021969968,0.8825985882729915
mp-571381,Tb2AlGe3,unseen,24,514.0314,7.27171,2251.00895,78.9214,47.2539,0.0141,0.0401,0.25044,1.50209,4.13673,3.31312,2.22069,3.27188,4.79796,74.26025,43.6242,24,514.031401923189,7.271711999082315,2251.0089544,4267.446026073513,2449.3192594646325,2720.606055229125,101.11423964978812,0.2543727950448343,1.5212120302813772,3.574319262018307,2.8844953786712693
mp-973314,Ho2PdRh,unseen,4,80.45849,11.12797,539.18614,105.8179,36.6187,0.007,0.0211,0.34487,2.08961,3.71804,3.3223,2.6972,3.32158,4.10838,110.665695,39.380684,4,80.45849476808586,11.12796919046152,539.18614,3829.275057241938,1881.1943672928608,2112.484771762793,145.6843261264665,0.3409408740172946,2.058389148600142,4.27786049495117,3.8206670277610777
mp-29752,NiGePt2,train,8,111.00905,15.60185,1043.0028,200.7675,64.2256,0.0039,0.0263,0.35546,2.17777,3.72693,3.32632,2.57451,3.33512,4.33385,186.52475,73.58733,8,111.00905348041267,15.601852678606535,1043.0028,4271.307105275474,2171.768087718501,2433.859683377176,150.7715086476058,0.3256669416283038,1.9437947369006887,5.784398421553323,5.134452920913158
mp-867149,Sr2CdSn,train,4,131.71163,5.12315,406.361,41.9811,20.1093,0.0702,0.0115,0.29347,1.73297,3.87469,3.33237,2.42927,3.3335,4.46323,36.194126,22.362915,4,131.71163240225147,5.123148990550856,406.361,3589.5565324606227,2089.27551120782,2317.826176342651,135.6280016239303,0.2438291010082524,1.470811964248547,6.387510162602951,5.048982717945959
mp-973653,Lu2ZnAg,val,4,85.6504,10.14371,523.2112,72.6472,30.5194,0.0072,0.0233,0.31575,1.87473,3.78869,3.3386,2.62725,3.33492,4.17284,75.371994,28.814396,4,85.65040418898862,10.143707401303915,523.2112000000001,3349.3146607155813,1685.4132460899484,1890.0014346690948,127.65236693042476,0.3304572535071694,1.9786139254762665,3.107820795948326,2.765874232445499
mp-780630,LiVP2HO8,unseen,52,561.10051,2.94562,995.33266,83.9855,54.7194,0.0321,0.0041,0.23236,1.41876,4.33237,3.34348,2.9552,3.35124,3.76884,73.51019,38.616882,52,561.10051018269,2.945619780886984,995.332656,6514.267313412661,3620.764349953563,4032.488881759104,145.55802953250912,0.276477377528257,1.6357155527601623,1.911818245064998,1.6039486052149126
mp-9219,LaB2Pt2C,unseen,6,81.99077,11.39635,562.70617,170.636,52.6587,0.0036,0.0761,0.36009,2.2182,3.75616,3.34658,1.54769,3.4254,7.40564,164.4548,62.30729,6,81.99077026449888,11.39635079159541,562.70617,4660.495141188073,2338.22620668173,2622.524495475292,179.7247031194158,0.3318054819682631,1.9885933975413848,6.062097952131855,5.39849166000784
mp-780482,LiVP2HO8,unseen,52,558.79653,2.95776,995.33266,85.08,55.1346,0.0374,0.0063,0.23354,1.424,4.33355,3.35287,2.89398,3.36214,3.84202,73.88522,38.27794,52,558.7965297780723,2.9577648997146064,995.332656,6498.879074675966,3597.430784204929,4007.7937736915073,144.86517979310992,0.2791093200543257,1.6502194207322958,1.8460844903135445,1.5552469605874102
mp-31166,DyTlS2,unseen,4,104.48691,6.8498,431.0133,47.3245,23.189,0.0637,0.0676,0.2894,1.70886,3.95467,3.38252,1.67903,3.4338,6.60179,45.331474,18.98273,4,104.48690811865364,6.849800006153715,431.0133,3211.381384070403,1664.7169420262512,1863.33256864539,117.78219019225006,0.316269080943141,1.8782507850692167,2.4071765533670533,2.122142361001362
mp-38322,Mg(IO3)2,unseen,18,263.73722,4.71094,748.22068,26.1352,28.2825,0.0861,0.0236,0.10236,0.97673,6.11021,3.38834,2.43069,3.4056,4.53073,21.553114,15.7006445,18,263.73721800537703,4.710937958284515,748.22068,3003.142210402856,1825.5975643663935,2016.9364128398695,93.63645069291732,0.2069316521888166,1.3126383831777584,1.3889079416679735,1.0120488385429685
mp-636334,SnRh2,test,12,189.60006,11.36877,1298.084,179.4836,63.3526,0.0088,0.0383,0.34209,2.06747,3.79582,3.3908,2.35364,3.35015,4.89071,177.02602,93.498665,12,189.6000637990986,11.36876830919187,1298.084,5151.389759811394,2867.7810900938275,3193.482083193081,165.49880713574413,0.2754511432149639,1.6301131559934432,11.14473976181262,9.334643316958156
mp-865854,Yb2CuRh,test,4,75.82455,11.22431,512.5315,61.9511,29.8008,0.0418,0.034,0.29272,1.72847,3.94984,3.39363,2.36933,3.38395,4.89089,63.75401,26.273489,4,75.8245483501034,11.224314530335215,512.5315,2966.649920807737,1529.956067966261,1713.0635519660332,120.49806544662478,0.3188330983293433,1.895781802534884,2.699085831963606,2.3844360416240846
mp-762834,LiTi2Co3O10,unseen,16,177.02337,4.12236,439.46858,89.1988,43.8693,0.0796,0.0348,0.28873,1.70494,3.97216,3.39431,2.16625,3.3946,5.33288,108.00265,44.008186,16,177.02336706733325,4.122363996601181,439.468585,6358.70805984572,3267.334264149593,3659.228053937617,194.0241642955482,0.3206266783283478,1.9081995186018617,3.1589656298662456,2.7945038775540607
mp-6815,Ti2Cu(PO5)2,unseen,30,364.32018,3.47515,762.44305,55.1157,41.1098,0.0805,0.0399,0.20132,1.29078,4.7396,3.40771,2.14549,3.43465,5.20897,83.042595,34.69257,30,364.3201833385549,3.475147759941476,762.4430480000001,6099.74287086129,3159.5963059666824,3536.738390257341,147.42972981349567,0.3166486019148167,1.8808294978264517,1.683396474563158,1.4845361796171077
