mb_id,formula,n_sites,K_VRH,G_VRH,source
mb-07114,KFeS2,8,19.0,9.0,matbench
mb-07115,PrDyMg2,4,37.0,20.000000000000004,matbench
mb-07116,Na,4,9.0,2.0,matbench
mb-07117,NdDyMg2,4,36.0,21.0,matbench
mb-07118,MnFe2Ge,4,217.00000000000003,50.99999999999999,matbench
mb-07119,Rb2O,3,23.0,7.999999999999999,matbench
mb-07120,ZnS,4,68.99999999999999,33.0,matbench
mb-07121,YAuO2,8,124.00000000000004,28.0,matbench
mb-07122,HfCo,2,153.00000000000003,56.00000000000001,matbench
mb-07123,SmDyZn2,4,55.00000000000001,26.0,matbench
mb-07124,C,2,100.0,77.99999999999999,matbench
mb-07125,CaAlSi,3,57.00000000000001,39.99999999999999,matbench
mb-07126,AlPd5I2,8,20.000000000000004,12.999999999999998,matbench
mb-07127,Sc2AlAg,4,78.99999999999999,36.0,matbench
mb-07128,YLuMg2,4,39.99999999999999,22.0,matbench
mb-07129,La3Si2,10,58.00000000000001,28.0,matbench
mb-07130,TiPt3,4,237.00000000000009,112.99999999999994,matbench
mb-07131,LaTeCl,6,57.00000000000001,26.0,matbench
mb-07132,V2H,12,192.00000000000003,54.000000000000014,matbench
mb-07133,ZnTe,6,40.99999999999999,21.0,matbench
mb-07134,DyP5,12,64.99999999999999,42.99999999999999,matbench
mb-07135,Ti2Cu3,10,133.0,58.00000000000001,matbench
mb-07136,ZnCu2Ni,4,143.00000000000003,59.00000000000001,matbench
mb-07137,ScZn2Ag,4,81.0,35.0,matbench
mb-07138,Ni2P,9,194.0,42.00000000000001,matbench
mb-07139,CoSb2,12,99.0,64.99999999999999,matbench
mb-07140,LiCu2Sn,8,74.00000000000001,42.99999999999999,matbench
mb-07141,BaTe2,6,28.0,15.000000000000004,matbench
mb-07142,Sn4Ir,20,72.00000000000001,36.0,matbench
mb-07143,PrHoMg2,4,37.0,20.000000000000004,matbench
mb-07144,ZnCu2SnS4,8,67.0,29.0,matbench
mb-07145,Mg2In,9,39.99999999999999,12.000000000000002,matbench
mb-07146,TmLuMg2,4,42.99999999999999,25.000000000000007,matbench
mb-07147,Hg,3,9.0,2.0,matbench
mb-07148,CaYRh2,4,99.0,36.0,matbench
mb-07149,BaTiO3,30,102.0,63.0,matbench
mb-07150,SmFe5,6,109.00000000000004,63.0,matbench
mb-07151,SmHoMg2,4,35.0,21.0,matbench
mb-07152,Tb2Tl,6,49.99999999999999,22.0,matbench
mb-07153,Pr3Tl,4,39.99999999999999,9.0,matbench
mb-07154,YCo,4,70.00000000000001,30.0,matbench
mb-07155,NbBO4,12,252.00000000000009,140.99999999999991,matbench
mb-07156,SmTl,2,50.99999999999999,17.0,matbench
mb-07157,SmYMg2,4,37.99999999999999,21.0,matbench
mb-07158,Li2PmGe,4,54.000000000000014,27.000000000000004,matbench
mb-07159,Ho3Lu,8,42.99999999999999,29.0,matbench
mb-07160,SiO2,12,20.000000000000004,35.0,matbench
mb-07161,Y(AlSi)2,5,77.0,39.99999999999999,matbench
mb-07162,Zn2PdAu,4,136.99999999999997,28.0,matbench
mb-07163,Rb2CrCl4,7,19.0,10.0,matbench
mb-07164,YbInAu2,4,67.0,21.0,matbench
mb-07165,SrWN3,10,102.0,47.99999999999999,matbench
mb-07166,CoAsS,12,131.00000000000006,105.00000000000004,matbench
mb-07167,InBi,4,33.0,16.0,matbench
mb-07168,Li3Sb,8,28.0,23.999999999999996,matbench
mb-07169,YLuTl2,4,56.00000000000001,17.999999999999996,matbench
mb-07170,PrNdMg2,4,39.99999999999999,23.0,matbench
mb-07171,CaZrSi2O7,11,135.99999999999997,64.99999999999999,matbench
mb-07172,Mg(ScSe2)2,14,57.00000000000001,20.000000000000004,matbench
mb-07173,Fe8N,9,181.99999999999997,88.00000000000001,matbench
mb-07174,FeSiTc2,4,245.00000000000009,101.0,matbench
mb-07175,PbI2,6,4.0,2.0,matbench
mb-07176,CsSrF3,5,167.0,16.0,matbench
mb-07177,SmDyMg2,4,36.0,22.0,matbench
mb-07178,Ge2Pt,6,115.00000000000004,52.00000000000001,matbench
mb-07179,Cu2WS4,7,12.999999999999998,7.999999999999999,matbench
mb-07180,YZn5,6,78.99999999999999,47.99999999999999,matbench
mb-07181,Ca2CuO3,6,112.99999999999994,61.000000000000014,matbench
mb-07182,MnCo2Sb,4,150.00000000000003,73.0,matbench
mb-07183,Ca(Cu2As)2,7,77.0,28.0,matbench
mb-07184,NdTmTl2,4,52.99999999999999,17.999999999999996,matbench
mb-07185,Sc2S3,10,56.00000000000001,38.99999999999999,matbench
mb-07186,ZnCu2GeTe4,8,47.00000000000001,22.0,matbench
mb-07187,AsRh,8,156.0,61.000000000000014,matbench
mb-07188,C,12,118.99999999999996,93.0,matbench
mb-07189,SrY2O4,28,111.99999999999996,63.0,matbench
mb-07190,SiC,4,211.9999999999999,185.0,matbench
mb-07191,Sc2PdAu,4,124.99999999999994,22.0,matbench
mb-07192,YErTl2,4,58.00000000000001,19.0,matbench
mb-07193,Cs2Mn3S4,18,23.999999999999996,12.000000000000002,matbench
mb-07194,CrB4,5,277.00000000000006,257.99999999999994,matbench
mb-07195,SmDyTl2,4,52.99999999999999,19.0,matbench
mb-07196,NaSnPd2,4,46.0,47.00000000000001,matbench
mb-07197,BeCN2,8,316.00000000000006,292.00000000000006,matbench
mb-07198,Cu2P2O7,11,67.0,40.99999999999999,matbench
mb-07199,BaNbS3,10,47.99999999999999,12.999999999999998,matbench
mb-07200,TaNi3,8,217.9999999999999,82.0,matbench
mb-07201,Ba3Nb5O15,46,154.99999999999997,84.99999999999999,matbench
mb-07202,GeO2,6,205.99999999999997,123.00000000000004,matbench
mb-07203,Ca4VN4,18,86.99999999999999,44.0,matbench
mb-07204,VAsRh,12,182.99999999999991,76.0,matbench
mb-07205,Ti2ZnTc,4,156.99999999999994,48.99999999999999,matbench
mb-07206,BN,4,101.0,73.0,matbench
mb-07207,Mg3Fe2O5,10,154.0,89.0,matbench
mb-07208,Ce(SiAg)2,5,93.0,54.000000000000014,matbench
mb-07209,K2AlF5,8,26.0,13.999999999999998,matbench
mb-07210,BaZn2,6,27.000000000000004,9.0,matbench
mb-07211,Ho,4,44.0,27.000000000000004,matbench
mb-07212,Rb2Cr(BrCl)2,7,28.0,12.999999999999998,matbench
mb-07213,Cu,4,141.99999999999994,47.99999999999999,matbench
mb-07214,LiSn,12,36.0,16.0,matbench
mb-07215,BaMgF4,12,57.00000000000001,29.0,matbench
mb-07216,PrSmMg2,4,39.99999999999999,23.999999999999996,matbench
mb-07217,Rb2NaNiF6,10,40.99999999999999,26.0,matbench
mb-07218,Dy2AgOs,4,103.99999999999996,37.99999999999999,matbench
mb-07219,LiTmIn2,4,45.00000000000001,22.0,matbench
mb-07220,SnSe,2,49.99999999999999,29.0,matbench
mb-07221,Cu3AsS4,8,74.00000000000001,26.0,matbench
mb-07222,LiFeF5,14,37.0,12.999999999999998,matbench
mb-07223,NdLuIn2,4,57.00000000000001,22.0,matbench
mb-07224,Zr3GeO8,12,195.99999999999997,55.00000000000001,matbench
mb-07225,Mg5Hg3,16,42.99999999999999,22.0,matbench
mb-07226,Pr2CdPb,4,48.99999999999999,17.0,matbench
mb-07227,AcYbMg2,4,25.000000000000007,17.0,matbench
mb-07228,FeF3,12,103.99999999999996,48.99999999999999,matbench
mb-07229,SmHoTl2,4,50.99999999999999,19.0,matbench
mb-07230,ScGa5Fe,7,77.0,52.00000000000001,matbench
mb-07231,Zr2InNi2,10,132.00000000000006,57.00000000000001,matbench
mb-07232,CdAu3,4,117.0,15.000000000000004,matbench
mb-07233,GdIn,2,59.00000000000001,16.0,matbench
mb-07234,Sc2GaPt,4,101.0,42.00000000000001,matbench
mb-07235,LiMnO2,8,102.99999999999996,67.0,matbench
mb-07236,PrSmTl2,4,50.99999999999999,17.0,matbench
mb-07237,ErTaO4,12,158.0,72.00000000000001,matbench
mb-07238,BN,2,102.99999999999996,75.00000000000001,matbench
mb-07239,GaTe,8,38.99999999999999,22.0,matbench
mb-07240,Hf2Al3,10,114.00000000000004,67.0,matbench
mb-07241,Zr3Pd4,14,144.99999999999997,29.0,matbench
mb-07242,PrNiO3,10,144.00000000000003,72.00000000000001,matbench
mb-07243,MnSe,2,55.00000000000001,12.999999999999998,matbench
mb-07244,NaMnO2,8,92.0,61.000000000000014,matbench
mb-07245,NdErMg2,4,37.0,20.000000000000004,matbench
mb-07246,CdTe,4,35.0,12.999999999999998,matbench
mb-07247,LiHf2Ir,4,106.00000000000004,61.000000000000014,matbench
mb-07248,MgBe13,28,100.0,99.0,matbench
mb-07249,NbZn16,34,84.99999999999999,33.0,matbench
mb-07250,TiI3,8,3.0,2.0,matbench
mb-07251,Tl2Ni3S2,7,54.000000000000014,22.0,matbench
mb-07252,Li2MgSn,4,33.0,19.0,matbench
mb-07253,YbTaO4,12,102.99999999999996,42.00000000000001,matbench
mb-07254,CoMoO4,12,140.00000000000006,52.00000000000001,matbench
mb-07255,TiVO3,10,168.0,74.00000000000001,matbench
mb-07256,Hf2Ni,6,130.00000000000006,20.000000000000004,matbench
mb-07257,AlP,4,83.00000000000001,46.0,matbench
mb-07258,NiTe,4,101.0,34.0,matbench
mb-07259,MgMnRh2,4,133.0,59.00000000000001,matbench
mb-07260,CaH4(ClO)2,36,21.0,7.0,matbench
mb-07261,CsCu2I3,12,10.0,5.000000000000001,matbench
mb-07262,Sn3Pd,16,63.99999999999999,25.000000000000007,matbench
mb-07263,TaTiO4,12,211.0,96.0,matbench
mb-07264,Zr3O,8,134.00000000000003,55.00000000000001,matbench
mb-07265,HoTmMg2,4,38.99999999999999,20.000000000000004,matbench
mb-07266,Ag2Se,12,23.0,12.000000000000002,matbench
mb-07267,PrZn5,6,63.99999999999999,34.0,matbench
mb-07268,NdSmZn2,4,52.99999999999999,25.000000000000007,matbench
mb-07269,TbCl2F,8,54.000000000000014,17.0,matbench
mb-07270,Nd3Tl,4,42.00000000000001,12.000000000000002,matbench
mb-07271,TaGaNi2,4,187.00000000000003,39.99999999999999,matbench
mb-07272,WO3,24,150.00000000000003,73.0,matbench
mb-07273,NaClO4,6,15.000000000000004,13.999999999999998,matbench
mb-07274,Rb3TaO8,12,29.0,11.000000000000002,matbench
mb-07275,Na6Ti2O7,30,46.0,25.000000000000007,matbench
mb-07276,C,2,117.0,92.0,matbench
mb-07277,TaPt3,8,261.9999999999999,90.00000000000003,matbench
mb-07278,Sr2MgReO6,10,158.99999999999994,77.99999999999999,matbench
mb-07279,CaZnF4,12,68.00000000000001,22.0,matbench
mb-07280,K2PbO3,24,37.99999999999999,19.0,matbench
mb-07281,SrHfO3,20,154.99999999999997,85.99999999999999,matbench
mb-07282,SbIrS,12,143.00000000000003,86.99999999999999,matbench
mb-07283,UH3,8,107.0,58.00000000000001,matbench
mb-07284,InPd3,4,168.99999999999997,37.0,matbench
mb-07285,NaCd3,8,17.0,7.999999999999999,matbench
mb-07286,NdLuTl2,4,55.00000000000001,17.0,matbench
mb-07287,CoSn2,6,101.0,55.00000000000001,matbench
mb-07288,ReO3,8,237.99999999999997,124.00000000000004,matbench
mb-07289,Ce4B2N5,11,140.00000000000006,90.00000000000003,matbench
mb-07290,Nb6Co7,13,212.99999999999997,95.0,matbench
mb-07291,CrPtO2,4,191.00000000000009,79.99999999999999,matbench
mb-07292,HoFe5,6,100.0,68.00000000000001,matbench
mb-07293,NiB,4,259.00000000000006,111.00000000000004,matbench
mb-07294,DyHoMg2,4,36.0,17.0,matbench
mb-07295,Li5Sn2,7,31.0,23.0,matbench
mb-07296,CsCu4Se3,8,42.00000000000001,17.0,matbench
mb-07297,WO3,24,161.99999999999994,88.00000000000001,matbench
mb-07298,Sr4Fe4O11,19,128.0,68.99999999999999,matbench
mb-07299,Li3Zn,4,17.999999999999996,12.000000000000002,matbench
mb-07300,FePO4,12,37.99999999999999,28.0,matbench
mb-07301,CuCl,2,47.99999999999999,10.0,matbench
mb-07302,Sc2AlRu,4,111.00000000000004,37.0,matbench
mb-07303,SrDy2O4,28,114.00000000000004,63.99999999999999,matbench
mb-07304,ZnCl2,6,9.0,5.000000000000001,matbench
mb-07305,ZnCdTe2,8,37.99999999999999,17.999999999999996,matbench
mb-07306,Sn2S3,20,17.0,11.000000000000002,matbench
mb-07307,NdErTl2,4,49.99999999999999,19.0,matbench
mb-07308,HoAl3,4,77.0,60.0,matbench
mb-07309,BaNa2Mg(PO4)2,14,74.00000000000001,47.00000000000001,matbench
mb-07310,BaMgH4,12,35.0,28.0,matbench
mb-07311,LiVF4,12,61.000000000000014,33.0,matbench
mb-07312,Tc2P3,10,179.00000000000006,128.99999999999994,matbench
mb-07313,In2Si2O7,11,152.00000000000003,61.000000000000014,matbench
mb-07314,Y2AgIr,4,98.0,32.00000000000001,matbench
mb-07315,ZnSe,4,56.00000000000001,26.0,matbench
mb-07316,ScAlAu2,4,114.00000000000004,23.0,matbench
mb-07317,BaAg2(HgO2)2,18,46.0,17.0,matbench
mb-07318,KAgCl3,5,32.00000000000001,12.000000000000002,matbench
mb-07319,FeB,8,291.00000000000006,140.99999999999991,matbench
mb-07320,MnCoSi,12,160.99999999999994,85.99999999999999,matbench
mb-07321,CaAlSiH,4,52.00000000000001,39.99999999999999,matbench
mb-07322,ScIr2,6,220.0,100.0,matbench
mb-07323,V2CrSe4,7,73.0,48.99999999999999,matbench
mb-07324,U(SbO3)2,9,25.000000000000007,25.000000000000007,matbench
mb-07325,Mn(HO)2,5,52.99999999999999,31.0,matbench
mb-07326,SmHoZn2,4,58.00000000000001,23.0,matbench
mb-07327,K2PbO3,12,38.99999999999999,17.0,matbench
mb-07328,SiO2,24,25.000000000000007,31.0,matbench
mb-07329,TiAgF6,8,9.0,7.999999999999999,matbench
mb-07330,Ag2S,6,19.0,7.0,matbench
mb-07331,KP(HO2)2,16,27.000000000000004,17.0,matbench
mb-07332,Ta,30,194.99999999999991,59.00000000000001,matbench
mb-07333,BN,4,102.0,75.00000000000001,matbench
mb-07334,ZrAlRu2,4,202.00000000000009,68.00000000000001,matbench
mb-07335,SrAgO2,8,126.0,45.00000000000001,matbench
mb-07336,HfAlRu2,4,194.99999999999991,79.99999999999999,matbench
mb-07337,TiAl2,6,108.00000000000004,81.0,matbench
mb-07338,Cs3Sb2I9,14,7.999999999999999,4.0,matbench
mb-07339,CdAu,4,90.00000000000003,17.0,matbench
mb-07340,Li2MgSi,4,50.99999999999999,39.99999999999999,matbench
mb-07341,LiCuS,12,42.99999999999999,15.000000000000004,matbench
mb-07342,YTmMg2,4,45.00000000000001,21.0,matbench
mb-07343,K2CuF4,7,42.99999999999999,19.0,matbench
mb-07344,TbYHg2,4,63.0,23.999999999999996,matbench
mb-07345,DyYHg2,4,64.99999999999999,23.999999999999996,matbench
mb-07346,PrErMg2,4,36.0,21.0,matbench
mb-07347,MgSe,2,44.0,16.0,matbench
mb-07348,HoGa3,4,66.00000000000001,37.0,matbench
mb-07349,CuS2,12,77.0,35.0,matbench
mb-07350,TaFeO4,12,192.00000000000003,83.00000000000001,matbench
mb-07351,P2O5,28,37.99999999999999,32.00000000000001,matbench
mb-07352,GaS,4,15.000000000000004,10.0,matbench
mb-07353,CdTe,4,35.0,12.999999999999998,matbench
mb-07354,Ba2GeO4,28,63.99999999999999,30.0,matbench
mb-07355,BaMg(CO3)2,10,76.0,33.0,matbench
mb-07356,Y3Al2,20,58.00000000000001,33.0,matbench
mb-07357,CeTh3O8,12,184.0,82.0,matbench
mb-07358,VCoSb,3,140.99999999999991,56.00000000000001,matbench
mb-07359,CaAl9Co2,12,84.99999999999999,56.00000000000001,matbench
mb-07360,WO3,16,49.99999999999999,95.0,matbench
mb-07361,LiMg2Ga,4,42.00000000000001,21.0,matbench
mb-07362,BaNaScSi2O7,24,88.00000000000001,45.00000000000001,matbench
mb-07363,CeGaGe,6,67.0,37.99999999999999,matbench
mb-07364,GaN,2,177.00000000000009,103.99999999999996,matbench
mb-07365,WO3,16,47.99999999999999,90.00000000000003,matbench
mb-07366,NaCdHg2,4,33.0,5.000000000000001,matbench
mb-07367,NaSmTl2,4,37.0,16.0,matbench
mb-07368,AgAuO2,8,91.0,17.0,matbench
mb-07369,KCuF3,10,57.00000000000001,25.000000000000007,matbench
mb-07370,ScNi5,6,158.99999999999994,77.99999999999999,matbench
mb-07371,YErMg2,4,37.99999999999999,19.0,matbench
mb-07372,SmLuMg2,4,35.0,17.0,matbench
mb-07373,Li5NCl2,8,37.0,27.000000000000004,matbench
mb-07374,GaGeRu2,4,211.0,77.99999999999999,matbench
mb-07375,Tm2ZnGa,4,70.00000000000001,39.99999999999999,matbench
mb-07376,KCuF3,5,67.0,30.0,matbench
mb-07377,Li3SbS4,8,25.000000000000007,12.999999999999998,matbench
mb-07378,MgCuAs,6,74.00000000000001,32.00000000000001,matbench
mb-07379,BaCdSb2,8,33.0,23.0,matbench
mb-07380,CdCu2SnSe4,8,52.00000000000001,21.0,matbench
mb-07381,Ta,30,194.99999999999991,59.00000000000001,matbench
mb-07382,Ag2S,6,23.0,7.999999999999999,matbench
mb-07383,MnF3,8,46.0,35.0,matbench
mb-07384,GaNiRh2,4,200.00000000000003,57.00000000000001,matbench
mb-07385,Nb2Cd2O7,22,117.0,45.00000000000001,matbench
mb-07386,Yb,2,15.000000000000004,10.0,matbench
mb-07387,Ba(CrAs)2,5,57.00000000000001,34.0,matbench
mb-07388,Lu2AgPt,4,93.99999999999996,33.0,matbench
mb-07389,NaClO3,20,25.000000000000007,12.999999999999998,matbench
mb-07390,AlPS4,12,7.999999999999999,4.0,matbench
mb-07391,MnZnO3,10,159.99999999999991,49.99999999999999,matbench
mb-07392,Cs2PdI6,9,6.0,3.0,matbench
mb-07393,CuBr,2,47.99999999999999,13.999999999999998,matbench
mb-07394,PrDyTl2,4,52.00000000000001,19.0,matbench
mb-07395,KAg2SbS4,8,34.0,12.000000000000002,matbench
mb-07396,CsPbCl3,5,21.0,9.0,matbench
mb-07397,Sr,2,11.000000000000002,6.0,matbench
mb-07398,LiFeF4,12,52.00000000000001,29.0,matbench
mb-07399,Sm2MgTl,4,47.99999999999999,22.0,matbench
mb-07400,WO3,12,170.00000000000006,109.99999999999996,matbench
mb-07401,Lu2TlHg,4,67.0,16.0,matbench
mb-07402,Pr2MgTl,4,39.99999999999999,19.0,matbench
mb-07403,Tm(BC)2,10,187.00000000000003,124.00000000000004,matbench
mb-07404,SmErTl2,4,55.00000000000001,19.0,matbench
mb-07405,LuGaPd2,4,111.00000000000004,20.000000000000004,matbench
mb-07406,Zn2NiIr,4,207.00000000000003,58.00000000000001,matbench
mb-07407,PtO2,6,46.0,31.0,matbench
mb-07408,Dy,3,40.99999999999999,27.000000000000004,matbench
mb-07409,InCuO2,8,122.00000000000004,37.0,matbench
mb-07410,LiSmS2,8,48.99999999999999,31.0,matbench
mb-07411,Cs2AgF4,7,34.0,12.999999999999998,matbench
mb-07412,NaMgBO3,12,103.99999999999996,36.0,matbench
mb-07413,GaGeTe,6,13.999999999999998,11.000000000000002,matbench
mb-07414,Mg2ZnPd,4,68.99999999999999,35.0,matbench
mb-07415,YMg2,12,42.99999999999999,23.0,matbench
mb-07416,Ba2CoO4,28,59.00000000000001,21.0,matbench
mb-07417,Fe3Ge,8,168.99999999999997,68.00000000000001,matbench
mb-07418,Li2Sn5,14,42.00000000000001,11.000000000000002,matbench
mb-07419,Mg2Al2Se5,9,15.000000000000004,9.0,matbench
mb-07420,YNbRu2,4,179.00000000000006,58.00000000000001,matbench
mb-07421,BaI2,9,21.0,7.0,matbench
mb-07422,ZnF2,12,96.0,31.0,matbench
mb-07423,Na3PS4,8,22.0,5.000000000000001,matbench
mb-07424,YbErHg2,4,52.99999999999999,26.0,matbench
mb-07425,Ag2S,6,26.0,7.999999999999999,matbench
mb-07426,Li2NdAl,4,45.00000000000001,29.0,matbench
mb-07427,LiLuPd2,4,81.0,7.999999999999999,matbench
mb-07428,PbCl2,12,17.999999999999996,7.999999999999999,matbench
mb-07429,InCuO2,4,121.00000000000006,37.0,matbench
mb-07430,FeB,4,238.99999999999991,150.99999999999994,matbench
mb-07431,AgAu3,8,122.00000000000004,23.0,matbench
mb-07432,PtO2,3,47.99999999999999,32.00000000000001,matbench
mb-07433,Ag,4,85.99999999999999,26.0,matbench
mb-07434,In3Ni2,5,92.0,46.0,matbench
mb-07435,K2PtBr4,7,10.0,6.0,matbench
mb-07436,InP,4,58.00000000000001,31.0,matbench
mb-07437,MnPd,4,134.00000000000003,50.99999999999999,matbench
mb-07438,LiEr2Ga,4,57.00000000000001,31.0,matbench
mb-07439,CsFeCl3,10,13.999999999999998,5.000000000000001,matbench
mb-07440,ErZn5,6,78.99999999999999,47.00000000000001,matbench
mb-07441,LiNiO2,20,114.00000000000004,42.00000000000001,matbench
mb-07442,CoPO4,24,17.0,13.999999999999998,matbench
mb-07443,SmCd3,4,57.00000000000001,23.0,matbench
mb-07444,SrAl2O4,42,78.99999999999999,42.00000000000001,matbench
mb-07445,MgSiO3,40,96.0,67.0,matbench
mb-07446,Ca3AsN,5,52.00000000000001,48.99999999999999,matbench
mb-07447,Se,3,9.0,6.0,matbench
mb-07448,CaGe2O5,16,116.00000000000004,55.00000000000001,matbench
mb-07449,Pd3(PbS)2,7,57.00000000000001,20.000000000000004,matbench
mb-07450,LiInRh2,4,154.0,44.0,matbench
mb-07451,Sm2ZnIn,4,52.00000000000001,27.000000000000004,matbench
mb-07452,YTe,2,60.0,20.000000000000004,matbench
mb-07453,Fe15Co,16,184.0,77.0,matbench
mb-07454,Y(MnSn)6,13,109.99999999999996,70.99999999999999,matbench
mb-07455,Tm2CdHg,4,68.99999999999999,21.0,matbench
mb-07456,TiSi2,6,143.00000000000003,111.00000000000004,matbench
mb-07457,NbNi3,4,209.0000000000001,89.0,matbench
mb-07458,TiO2,6,179.00000000000006,55.00000000000001,matbench
mb-07459,ZnSeO4,12,58.00000000000001,31.0,matbench
mb-07460,SrHfO3,10,158.99999999999994,96.0,matbench
mb-07461,Te2Ru,12,124.00000000000004,77.99999999999999,matbench
mb-07462,Cu2HgI4,7,17.999999999999996,9.0,matbench
mb-07463,BaZr(PO4)2,12,72.00000000000001,38.99999999999999,matbench
mb-07464,Mg2P2O7,11,116.00000000000004,63.0,matbench
mb-07465,TmScHg2,4,72.00000000000001,23.0,matbench
mb-07466,LiAlSiO4,84,112.99999999999994,45.00000000000001,matbench
mb-07467,CO2,12,5.000000000000001,2.0,matbench
mb-07468,SiO2,12,19.0,30.0,matbench
mb-07469,C,8,117.0,99.0,matbench
mb-07470,Sc2OsAu,4,121.00000000000006,37.0,matbench
mb-07471,ZrPd2,3,144.99999999999997,29.0,matbench
mb-07472,Mg3Sc,8,42.99999999999999,22.0,matbench
mb-07473,Ca3W3N5,22,109.99999999999996,48.99999999999999,matbench
mb-07474,Y2CuRh,4,89.0,36.0,matbench
mb-07475,Ho2Ge2O7,11,135.0,48.99999999999999,matbench
mb-07476,Mg(GaO2)2,14,161.99999999999994,75.00000000000001,matbench
mb-07477,AlAs,4,67.0,38.99999999999999,matbench
mb-07478,LiFeF4,12,57.00000000000001,34.0,matbench
mb-07479,ZnTe,4,42.99999999999999,22.0,matbench
mb-07480,CoReB,12,350.0,131.00000000000006,matbench
mb-07481,TiBe,2,126.0,75.00000000000001,matbench
mb-07482,TiCr2,24,197.99999999999991,75.00000000000001,matbench
mb-07483,Tb,6,39.99999999999999,26.0,matbench
mb-07484,VOs,2,283.9999999999999,115.00000000000004,matbench
mb-07485,LiLu2Al,4,54.000000000000014,31.0,matbench
mb-07486,YNi2,6,121.00000000000006,47.00000000000001,matbench
mb-07487,Sr2MgH6,9,45.00000000000001,36.0,matbench
mb-07488,NdTmMg2,4,37.0,20.000000000000004,matbench
mb-07489,CoGe,8,156.99999999999994,76.0,matbench
mb-07490,Ge4Ir,15,109.00000000000004,57.00000000000001,matbench
mb-07491,Na2CoP2O7,24,50.99999999999999,17.999999999999996,matbench
mb-07492,Mg2NF,8,103.99999999999996,72.00000000000001,matbench
mb-07493,Be3Fe,4,154.99999999999997,82.0,matbench
mb-07494,As2Se3,20,7.999999999999999,4.0,matbench
mb-07495,YCuTe2,8,42.00000000000001,21.0,matbench
mb-07496,ZrPdF6,8,9.0,15.000000000000004,matbench
mb-07497,LiAl3,4,63.99999999999999,44.0,matbench
mb-07498,Tm,3,42.99999999999999,29.0,matbench
mb-07499,Cr2GeC,8,202.00000000000009,82.0,matbench
mb-07500,AcSe3,8,56.00000000000001,17.0,matbench
mb-07501,Li3Zn,4,20.000000000000004,7.0,matbench
mb-07502,Na3SbS4,8,20.000000000000004,3.0,matbench
mb-07503,CuPtO2,8,154.99999999999997,38.99999999999999,matbench
mb-07504,KLiMnO2,10,49.99999999999999,27.000000000000004,matbench
mb-07505,GaPO4,12,20.000000000000004,23.999999999999996,matbench
mb-07506,FeWN2,8,224.0,118.99999999999996,matbench
mb-07507,Sm2CuO4,7,144.99999999999997,59.00000000000001,matbench
mb-07508,CoO,4,130.00000000000006,33.0,matbench
mb-07509,MgNiH3,5,138.99999999999997,39.99999999999999,matbench
mb-07510,Gd2Zr2O7,22,160.99999999999994,84.99999999999999,matbench
mb-07511,NbRh3,4,249.0,146.00000000000003,matbench
mb-07512,LaAlO3,5,194.0,130.00000000000006,matbench
mb-07513,MgAu3,8,111.99999999999996,29.0,matbench
mb-07514,Si3Ru4,28,232.00000000000009,102.99999999999996,matbench
mb-07515,NdAl3Ni2,6,121.00000000000006,63.0,matbench
mb-07516,PrTmTl2,4,52.99999999999999,17.999999999999996,matbench
mb-07517,MgSc2Os,4,103.99999999999996,25.000000000000007,matbench
mb-07518,VCrO4,12,95.0,55.00000000000001,matbench
mb-07519,CaLaMn2O6,40,153.00000000000003,63.99999999999999,matbench
