mb_id,formula,n_sites,K_VRH,G_VRH,_rf,_key,agl_kappa,agl_kappa_min,agl_kappa_max,agl_gamma,agl_K,agl_G,density,natoms,compound,spacegroup,n_aflow_entries,cell_volume_m3
mb-06221,RbCl,2,15.000000000000004,7.999999999999999,RbCl,RbCl|2,0.8957904999999999,0.837648,0.953933,2.36549,15.458350000000001,7.80745,2.9002,2.0,Cl1Rb1,221,2,6.92344363953918e-29
mb-06223,CaF2,3,77.0,37.99999999999999,CaF2,CaF2|3,5.943960000000001,5.76855,6.11937,2.149715,78.22205,36.1372,3.076865,3.0,Ca1F2,225,2,4.2135831825326976e-29
mb-06224,Zn(CrSe2)2,14,68.99999999999999,31.0,Zn(CrSe2)2,Zn(CrSe2)2|14,1.75505,1.75505,1.75505,2.16446,66.6889,31.9658,5.32138,14.0,Cr4Se8Zn2,227,1,3.0283947757999532e-28
mb-06229,YS,2,127.0,44.0,YS,YS|2,11.4306,11.4306,11.4306,2.04568,93.4444,42.5635,4.72201,2.0,S1Y1,225,1,4.2540533038732937e-29
mb-06232,Li3Bi,4,28.0,21.0,Li3Bi,Li3Bi|4,3.0313,3.0313,3.0313,1.79733,28.2111,21.715,5.01162,4.0,Bi1Li3,225,1,7.614254940904905e-29
mb-06256,LiF,2,70.00000000000001,50.99999999999999,LiF,LiF|2,9.97636,9.97636,9.97636,2.02365,70.4056,46.0591,2.53849,2.0,F1Li1,225,1,1.6968115845551604e-29
mb-06257,Yb,1,15.000000000000004,9.0,Yb,Yb|1,4.4612,4.4612,4.4612,1.69583,10.1611,9.05585,6.99569,1.0,Yb1,229,1,4.1073815475494544e-29
mb-06262,SrPt2,6,118.00000000000004,49.99999999999999,SrPt2,SrPt2|6,2.73477,2.73477,2.73477,2.38306,118.122,48.487,13.1999,6.0,Pt4Sr2,227,1,1.2021085611661572e-28
mb-06264,ScN,2,200.00000000000003,156.0,ScN,ScN|2,70.0922,70.0922,70.0922,1.93386,189.322,149.42,4.0607,2.0,N1Sc1,225,1,2.4111537599087216e-29
mb-06265,MgInAg2,4,45.00000000000001,52.00000000000001,MgInAg2,MgInAg2|4,0.931927,0.931927,0.931927,2.687,64.3944,21.7626,7.60552,4.0,Ag2In1Mg1,225,1,7.747766057467088e-29
mb-06266,Ti2Rh,3,156.99999999999994,82.0,Ti2Rh,Ti2Rh|3,21.9605,21.9605,21.9605,1.86714,158.769,82.1458,6.83562,3.0,Rh1Ti2,139,1,4.825438658583703e-29
mb-06270,RbBr,2,13.999999999999998,6.0,RbBr,RbBr|2,0.6724205,0.557021,0.78782,2.36275,13.43335,6.760495,3.468435,2.0,Br1Rb1,221,2,7.917297989117858e-29
mb-06276,La2Hf2O7,22,165.0,89.0,La2Hf2O7,La2Hf2O7|22,5.26227,5.26227,5.26227,2.0226,164.978,89.6564,7.73588,22.0,Hf4La4O14,227,1,3.206018078401935e-28
mb-06277,DyIr2,6,191.00000000000009,89.0,DyIr2,DyIr2|6,7.17934,7.17934,7.17934,2.17709,200.644,88.4868,17.0865,6.0,Dy2Ir4,227,1,1.06306765477501e-28
mb-06278,HfAlCo2,4,171.99999999999991,89.0,HfAlCo2,HfAlCo2|4,61.6353,61.6353,61.6353,0.863232,118.944,70.9509,8.91382,4.0,Al1Co2Hf1,225,1,6.023402562979372e-29
mb-06280,K2S,3,19.0,10.0,K2S,K2S|3,1.68403,1.68403,1.68403,2.09396,18.3611,9.84152,1.75988,3.0,K2S1,225,1,1.0403760165982668e-28
mb-06281,YBi,2,54.000000000000014,30.0,YBi,YBi|2,6.52194,6.52194,6.52194,1.95742,55.4333,30.6014,7.78664,2.0,Bi1Y1,225,1,6.35256998781137e-29
mb-06282,YSb,2,46.0,29.0,YSb,YSb|2,10.5588,10.5588,10.5588,1.84771,58.9722,34.4787,5.83881,2.0,Sb1Y1,225,1,5.991270036949062e-29
mb-06283,YbS,2,63.0,45.00000000000001,YbS,YbS|2,10.6078,10.6078,10.6078,1.86541,56.2778,42.1732,7.36057,2.0,S1Yb1,225,1,4.6271534048679893e-29
mb-06287,LaP,2,82.0,44.0,LaP,LaP|2,16.8618,16.8618,16.8618,1.83885,71.8,45.796,5.03631,2.0,La1P1,225,1,5.601146502846121e-29
mb-06292,SrCl2,3,34.0,12.999999999999998,SrCl2,SrCl2|3,2.00874,2.00874,2.00874,2.11434,33.6611,13.5806,3.00673,3.0,Cl2Sr1,225,1,8.754980199845056e-29
mb-06297,BaPt2,6,102.99999999999996,37.99999999999999,BaPt2,BaPt2|6,1.65864,1.65864,1.65864,2.47141,104.2,36.224,13.5707,6.0,Ba2Pt4,227,1,1.290907698554781e-28
mb-06302,AgCl,2,42.99999999999999,7.0,AgCl,AgCl|2,0.615131,0.615131,0.615131,2.48733,40.6111,8.67015,5.37163,2.0,Ag1Cl1,225,1,4.4305071599167535e-29
mb-06309,Ta3Sb,8,185.0,83.99999999999999,Ta3Sb,Ta3Sb|8,5.88011,5.88011,5.88011,2.05558,181.556,76.0978,14.5071,8.0,Sb2Ta6,223,1,1.521462330039695e-28
mb-06310,YPt2,6,161.99999999999994,73.0,YPt2,YPt2|6,4.52981,4.52981,4.52981,2.36053,162.578,69.3642,14.185,6.0,Pt4Y2,227,1,1.121636720460181e-28
mb-06314,GaSb,2,45.00000000000001,30.0,GaSb,GaSb|2,4.9879,4.9879,4.9879,2.27445,47.0056,29.5745,5.34788,2.0,Ga1Sb1,216,1,5.94562709334633e-29
mb-06315,BaPd2,6,70.99999999999999,25.000000000000007,BaPd2,BaPd2|6,2.49092,2.49092,2.49092,2.44676,,,8.81406,6.0,Ba2Pd4,227,1,1.3194055487143597e-28
mb-06317,CaPt2,6,132.00000000000006,59.00000000000001,CaPt2,CaPt2|6,3.89337,3.89337,3.89337,2.37442,126.161,57.7912,12.6281,6.0,Ca2Pt4,227,1,1.1315087645731008e-28
mb-06321,Sn2Ir,3,109.99999999999996,36.0,Sn2Ir,Sn2Ir|3,2.16977,2.16977,2.16977,2.47441,106.678,28.2173,10.5181,3.0,Ir1Sn2,225,1,6.782869750272102e-29
mb-06325,SrRh2,6,126.0,34.0,SrRh2,SrRh2|6,1.57174,1.57174,1.57174,2.78219,86.8556,35.1874,8.3809,6.0,Rh4Sr2,227,1,1.1627716331656242e-28
mb-06330,ErS,2,107.0,37.99999999999999,ErS,ErS|2,9.23629,9.23629,9.23629,2.05184,100.606,44.5171,8.11698,2.0,Er1S1,225,1,4.077690089483525e-29
mb-06333,DyS,2,98.0,37.99999999999999,DyS,DyS|2,9.67909,9.67909,9.67909,2.03493,97.8944,44.1197,7.67931,2.0,Dy1S1,225,1,4.2071850674693363e-29
mb-06339,YP,2,100.0,59.00000000000001,YP,YP|2,24.88,24.88,24.88,1.79964,85.2611,57.9882,4.35594,2.0,P1Y1,225,1,4.569961456853002e-29
mb-06350,HgS,2,49.99999999999999,15.000000000000004,HgS,HgS|2,1.455915,1.15315,1.75868,2.369795,58.508300000000006,14.998549999999998,8.017335,2.0,Hg1S1,216,2,4.8187174001501915e-29
mb-06351,MnSnRh2,4,170.99999999999991,37.0,MnSnRh2,MnSnRh2|4,5.34893,5.34893,5.34893,2.41681,154.289,61.6182,9.81637,4.0,Mn1Rh2Sn1,225,1,6.418936619289807e-29
mb-06353,NbAlCo2,4,192.00000000000003,90.00000000000003,NbAlCo2,NbAlCo2|4,23.0936,23.0936,23.0936,1.60856,129.739,87.4073,7.06455,4.0,Al1Co2Nb1,225,1,5.588470855457274e-29
mb-06357,TlI,2,12.000000000000002,5.000000000000001,TlI,TlI|2,0.464634,0.440301,0.488967,2.409125,15.933349999999999,6.54102,6.62087,2.0,I1Tl1,225,2,8.3088217192288e-29
mb-06370,CoSi2,3,177.00000000000009,63.99999999999999,CoSi2,CoSi2|3,10.4523,10.4523,10.4523,2.2255,181.989,63.4979,5.13874,3.0,Co1Si2,225,1,3.719491793573844e-29
mb-06371,ScNi2Sn,4,128.0,50.99999999999999,ScNi2Sn,ScNi2Sn|4,5.89955,5.89955,5.89955,2.18019,122.717,52.4607,7.44008,4.0,Ni2Sc1Sn1,225,1,6.272768682744806e-29
mb-06374,AcH2,3,55.00000000000001,30.0,AcH2,AcH2|3,6.30193,6.30193,6.30193,1.64091,56.1556,30.9154,7.42958,3.0,Ac1H2,225,1,5.118591033991123e-29
mb-06378,ScAlCu2,4,108.00000000000004,45.00000000000001,ScAlCu2,ScAlCu2|4,5.8271,5.8271,5.8271,2.05673,105.144,45.0092,5.41661,4.0,Al1Cu2Sc1,225,1,6.10153173736797e-29
mb-06379,NbCu3Se4,8,33.0,22.0,NbCu3Se4,NbCu3Se4|8,3.96601,3.96601,3.96601,2.13644,32.25,20.0001,5.22764,8.0,Cu3Nb1Se4,215,1,1.9039206587365893e-28
mb-06391,TiCr2,6,199.00000000000009,75.00000000000001,TiCr2,TiCr2|6,9.90962,9.90962,9.90962,1.85154,194.439,65.2301,6.04626,6.0,Cr4Ti2,227,1,8.341293107136199e-29
mb-06396,PaN,2,226.9999999999999,93.99999999999996,PaN,PaN|2,18.0307,18.0307,18.0307,2.00252,221.75,83.4642,13.3753,2.0,N1Pa1,225,1,3.042195518687975e-29
mb-06404,Mg2Sn,3,40.99999999999999,26.0,Mg2Sn,Mg2Sn|3,5.37237,5.37237,5.37237,2.06034,41.0722,28.358,3.4881,3.0,Mg2Sn1,225,1,7.96540800778441e-29
mb-06411,Ga2Au,3,73.0,12.000000000000002,Ga2Au,Ga2Au|3,0.763058,0.763058,0.763058,2.6105,69.3167,16.3916,9.44453,3.0,Au1Ga2,225,1,5.914812208895703e-29
mb-06414,Nb3Ir,8,223.0,103.99999999999996,Nb3Ir,Nb3Ir|8,11.6356,11.6356,11.6356,1.94549,221.783,103.494,11.2565,8.0,Ir2Nb6,223,1,1.389433409344027e-28
mb-06419,NaH,2,22.0,19.0,NaH,NaH|2,5.44407,5.44407,5.44407,1.81783,24.3778,19.963,1.4392,2.0,H1Na1,225,1,2.768839201092299e-29
mb-06427,Re3N,4,360.99999999999983,197.99999999999991,Re3N,Re3N|4,28.3356,28.3356,28.3356,2.14699,378.036,201.338,18.8649,4.0,N1Re3,187,1,5.0404225137472516e-29
mb-06433,HfFe2,6,161.99999999999994,82.0,HfFe2,HfFe2|6,2.39784,2.39784,2.39784,2.6521,133.194,55.503,10.2434,6.0,Fe4Hf2,227,1,9.408111105931758e-29
mb-06446,SF6,7,6.0,2.0,SF6,SF6|7,3.39163,3.39163,3.39163,2.11815,4.28333,1.525,2.18276,7.0,F6S1,229,1,1.1111195438529802e-28
mb-06447,YbIn3,4,34.0,21.0,YbIn3,YbIn3|4,2.20385,2.20385,2.20385,2.15008,33.3556,23.2169,8.20764,4.0,In3Yb1,221,1,1.0469745310808742e-28
mb-06450,YbPt2,6,135.99999999999997,60.0,YbPt2,YbPt2|6,3.06005,3.06005,3.06005,2.37183,132.483,55.5276,16.5188,6.0,Pt4Yb2,227,1,1.1323206128106737e-28
mb-06454,LiH,2,37.0,42.99999999999999,LiH,LiH|2,9.01672,9.01672,9.01672,1.6045,,,0.827385,2.0,H1Li1,225,1,1.5953305187573955e-29
mb-06456,YGa2,3,73.0,55.00000000000001,YGa2,YGa2|3,10.5611,10.5611,10.5611,2.0824,76.1325,55.9578,6.03364,3.0,Ga2Y1,191,1,6.284550751891432e-29
mb-06458,LaTe,2,37.0,17.0,LaTe,LaTe|2,5.414285,3.41382,7.41475,2.089575,55.94725,27.1815,6.747719999999999,2.0,La1Te1,221,2,6.558404091315698e-29
mb-06462,MgS,2,74.00000000000001,52.00000000000001,MgS,MgS|2,12.71951,5.87782,19.5612,1.914425,65.57775000000001,34.52945,2.330015,2.0,Mg1S1,216,2,4.0173383955292017e-29
mb-06480,NaAg2,6,67.0,21.0,NaAg2,NaAg2|6,0.642048,0.642048,0.642048,2.55624,37.0,15.9328,5.96882,6.0,Ag4Na2,227,1,1.3282830792223487e-28
mb-06499,CaSi2,6,61.000000000000014,39.99999999999999,CaSi2,CaSi2|6,5.56924,5.56924,5.56924,2.19829,61.4176,40.0246,2.57827,6.0,Ca2Si4,141,1,1.239786559797194e-28
mb-06506,HfCo2Sn,4,164.00000000000003,77.99999999999999,HfCo2Sn,HfCo2Sn|4,8.32087,8.32087,8.32087,1.98093,103.111,63.55,10.5539,4.0,Co2Hf1Sn1,225,1,6.530609121422565e-29
mb-06507,Ti3AlC,5,153.00000000000003,101.0,Ti3AlC,Ti3AlC|5,21.4351,21.4351,21.4351,1.86582,149.256,88.5194,3.98017,5.0,Al1C1Ti3,221,1,7.617845622098945e-29
mb-06512,Y2Pd2Pb,10,82.0,29.0,Y2Pd2Pb,Y2Pd2Pb|10,1.3742,1.3742,1.3742,2.15815,83.1074,27.743,8.74803,10.0,Pb2Pd4Y4,127,1,2.2696678091554285e-28
mb-06514,HoSb,2,63.0,36.0,HoSb,HoSb|2,9.65912,9.65912,9.65912,1.84133,61.3611,36.3212,8.07976,2.0,Ho1Sb1,225,1,5.892012591222654e-29
mb-06517,Zr3Au,8,118.00000000000004,52.00000000000001,Zr3Au,Zr3Au|8,3.14792,3.14792,3.14792,2.02352,114.506,41.1993,9.23525,8.0,Au2Zr6,223,1,1.6924582016584154e-28
mb-06518,YIr2,6,195.99999999999997,88.00000000000001,YIr2,YIr2|6,7.86356,7.86356,7.86356,2.17471,198.517,89.439,14.7152,6.0,Ir4Y2,227,1,1.0682822020430691e-28
mb-06523,HfAlPd2,4,162.99999999999994,26.0,HfAlPd2,HfAlPd2|4,0.71177,0.71177,0.71177,2.17097,156.983,13.3644,10.5868,4.0,Al1Hf1Pd2,225,1,6.561214456633738e-29
mb-06524,MnCo2Sn,4,168.0,77.99999999999999,MnCo2Sn,MnCo2Sn|4,4.13052,4.13052,4.13052,2.30047,76.2889,43.0989,7.34618,4.0,Co2Mn1Sn1,225,1,6.589426177450198e-29
mb-06528,CsCl,2,12.000000000000002,6.0,CsCl,CsCl|2,0.59636,0.470616,0.722104,2.510245,13.455549999999999,6.51299,3.46303,2.0,Cl1Cs1,225,2,8.072866439761104e-29
mb-06529,HfAlCu2,4,134.00000000000003,52.00000000000001,HfAlCu2,HfAlCu2|4,6.12275,6.12275,6.12275,2.05913,130.75,52.4532,9.25499,4.0,Al1Cu2Hf1,225,1,5.966886492182894e-29
mb-06538,Nb3Os,8,223.0,91.0,Nb3Os,Nb3Os|8,9.07991,9.07991,9.07991,1.91552,225.283,83.9776,11.1717,8.0,Nb6Os2,223,1,1.3940731804247832e-28
mb-06544,NaPt2,6,124.00000000000004,68.00000000000001,NaPt2,NaPt2|6,3.77908,3.77908,3.77908,2.49082,122.511,66.3239,12.7845,6.0,Na2Pt4,227,1,1.0732756334558859e-28
mb-06562,ThGe,2,78.99999999999999,40.99999999999999,ThGe,ThGe|2,9.95447,9.95447,9.95447,1.98944,86.7611,42.4883,8.71018,2.0,Ge1Th1,225,1,5.808488705637969e-29
mb-06564,TiCuSi,12,148.00000000000003,77.0,TiCuSi,TiCuSi|12,4.70732,4.70732,4.70732,2.32032,123.637,74.0944,5.39774,12.0,Cu4Si4Ti4,62,1,1.7165903438264968e-28
mb-06575,YNiSn,12,91.0,42.00000000000001,YNiSn,YNiSn|12,2.54029,2.54029,2.54029,2.10044,87.3032,39.9672,7.07616,12.0,Ni4Sn4Y4,62,1,2.499756441769359e-28
mb-06579,BaPAu,6,57.00000000000001,32.00000000000001,BaPAu,BaPAu|6,2.5545,2.5545,2.5545,2.25266,54.1567,32.7796,7.64071,6.0,Au2Ba2P2,194,1,1.5876552652510582e-28
mb-06581,Zr2SN2,10,158.99999999999994,68.00000000000001,Zr2SN2,Zr2SN2|10,8.86859,8.86859,8.86859,1.94587,159.742,69.2297,5.41358,10.0,N4S2Zr4,194,1,1.4878308329092072e-28
mb-06582,HoSF,6,102.99999999999996,57.00000000000001,HoSF,HoSF|6,6.26803,6.26803,6.26803,2.01565,110.267,57.2729,7.40785,6.0,F2Ho2S2,129,1,9.683403838844847e-29
mb-06583,TiAlCo2,4,178.00000000000003,90.00000000000003,TiAlCo2,TiAlCo2|4,213.507,213.507,213.507,0.436803,105.533,76.2483,5.76491,4.0,Al1Co2Ti1,225,1,5.551008910250435e-29
mb-06591,CsNaS,6,13.999999999999998,10.0,CsNaS,CsNaS|6,0.927923,0.927923,0.927923,2.09417,21.1088,11.2794,3.37169,6.0,Cs2Na2S2,129,1,1.8513878223918989e-28
mb-06592,K2PdCl4,7,12.999999999999998,7.0,K2PdCl4,K2PdCl4|7,1.18727,1.18727,1.18727,2.35156,12.5149,7.31318,2.52312,7.0,Cl4K2Pd1,123,1,2.1483220890915405e-28
mb-06593,Zr2SbP,8,112.99999999999994,66.00000000000001,Zr2SbP,Zr2SbP|8,8.43584,8.43584,8.43584,1.97028,113.467,67.0024,6.48821,8.0,P2Sb2Zr4,194,1,1.715673230074755e-28
mb-06595,MgPPt5,7,197.99999999999991,75.00000000000001,MgPPt5,MgPPt5|7,2.95894,2.95894,2.95894,2.47985,205.768,66.4255,15.9671,7.0,Mg1P1Pt5,123,1,1.0719013225875197e-28
mb-06597,SrAl9Co2,12,83.00000000000001,60.0,SrAl9Co2,SrAl9Co2|12,7.46179,7.46179,7.46179,1.99602,87.1694,64.2909,3.59385,12.0,Al9Co2Sr1,191,1,2.0714644985387633e-28
mb-06599,LiBC,6,153.00000000000003,134.00000000000003,LiBC,LiBC|6,53.3418,53.3418,53.3418,1.67767,154.076,132.303,2.13847,6.0,B2C2Li2,194,1,4.6221949426061666e-29
mb-06601,CdSiAs2,8,59.00000000000001,31.0,CdSiAs2,CdSiAs2|8,2.4051,2.4051,2.4051,2.20869,59.0903,30.7442,4.86122,8.0,As4Cd2Si2,122,1,1.9835367031384486e-28
mb-06603,Ca(PRu)2,5,101.0,78.99999999999999,Ca(PRu)2,Ca(PRu)2|5,19.5328,19.5328,19.5328,2.18936,103.02,80.5024,6.22244,5.0,Ca1P2Ru2,139,1,8.117052723520102e-29
mb-06604,Ca2ZnN2,5,79.99999999999999,45.00000000000001,Ca2ZnN2,Ca2ZnN2|5,8.05313,8.05313,8.05313,1.97536,81.535,44.6417,3.55838,5.0,Ca2N2Zn1,139,1,8.100138670336749e-29
mb-06606,K2MgCl4,7,22.0,11.000000000000002,K2MgCl4,K2MgCl4|7,1.35403,1.35403,1.35403,2.13224,21.8829,12.3397,2.0555,7.0,Cl4K2Mg1,139,1,1.9736914494861802e-28
mb-06608,Cd(SbO3)2,9,114.00000000000004,48.99999999999999,Cd(SbO3)2,Cd(SbO3)2|9,4.88431,4.88431,4.88431,2.34658,110.543,49.4485,6.22351,9.0,Cd1O6Sb2,162,1,1.2058197114269952e-28
mb-06617,Na3(GePt)4,11,83.00000000000001,26.0,Na3(GePt)4,Na3(GePt)4|11,0.801272,0.801272,0.801272,2.4294,83.05,22.8799,8.29788,11.0,Ge4Na3Pt4,217,1,2.2810535642651662e-28
mb-06621,ThCl4,10,25.000000000000007,10.0,ThCl4,ThCl4|10,2.41154,2.41154,2.41154,2.12625,29.9145,15.5096,4.15401,10.0,Cl8Th2,141,1,2.9888836564923363e-28
mb-06622,YMgPd,9,70.00000000000001,20.000000000000004,YMgPd,YMgPd|9,1.12064,1.12064,1.12064,1.92835,72.3841,17.0641,5.59107,9.0,Mg3Pd3Y3,189,1,1.9569005938841712e-28
mb-06629,BaZnGe,6,39.99999999999999,29.0,BaZnGe,BaZnGe|6,2.65224,2.65224,2.65224,2.14668,39.0083,28.5194,5.37659,6.0,Ba2Ge2Zn2,194,1,1.7009762922672739e-28
mb-06631,N2,8,1.0,1.0,N2,N2|8,4.03275,4.03275,4.03275,1.81375,1.67222,0.459872,0.912307,8.0,N8,205,1,2.0395478760710084e-28
mb-06633,N2,4,276.0,241.0,N2,N2|4,32.6661,17.8495,47.4827,2.1385300000000003,138.217985,119.774489,2.1461825,4.0,N4,136,2,4.334891846743493e-29
mb-06636,VSi2,9,175.0,146.99999999999997,VSi2,VSi2|9,10.2546,10.2546,10.2546,2.65444,167.913,142.402,4.58112,9.0,Si6V3,180,1,1.1647664162867941e-28
mb-06640,SiC,32,214.00000000000009,187.00000000000003,SiC,SiC|32,17.7287,17.7287,17.7287,1.85238,213.261,186.837,3.17299,32.0,C16Si16,186,1,3.3574039146781293e-28
mb-06641,ZrSi,4,141.99999999999994,92.0,ZrSi,ZrSi|4,21.6445,21.6445,21.6445,1.95966,143.955,94.0489,5.58386,4.0,Si2Zr2,63,1,7.096097890526555e-29
mb-06642,SiC,8,214.00000000000009,187.00000000000003,SiC,SiC|8,44.7162,44.7162,44.7162,1.85314,213.155,186.629,3.17381,8.0,C4Si4,186,1,8.391341201296358e-29
mb-06646,GaCuO2,8,150.99999999999994,59.00000000000001,GaCuO2,GaCuO2|8,4.54873,4.54873,4.54873,2.17319,152.366,57.3055,6.10941,8.0,Cu2Ga2O4,194,1,8.98396534021694e-29
mb-06649,Y2Hf2O7,22,170.99999999999991,96.0,Y2Hf2O7,Y2Hf2O7|22,6.43897,6.43897,6.43897,1.98906,169.083,95.3711,7.36826,22.0,Hf4O14Y4,227,1,2.915249765642647e-28
mb-06654,WO3,16,59.00000000000001,85.99999999999999,WO3,WO3|16,11.5482,11.5482,11.5482,2.13247,61.694,40.5015,6.73425,16.0,O12W4,14,1,2.2866771406660796e-28
mb-06655,WO3,16,56.00000000000001,59.00000000000001,WO3,WO3|16,11.5482,11.5482,11.5482,2.13247,61.694,40.5015,6.73425,16.0,O12W4,14,1,2.2866771406660796e-28
mb-06658,SiC,20,212.99999999999997,187.00000000000003,SiC,SiC|20,24.2568,24.2568,24.2568,1.85266,212.965,186.489,3.17302,20.0,C10Si10,156,1,2.0983576071129707e-28
mb-06661,KNbO3,5,102.99999999999996,63.0,KNbO3,KNbO3|5,12.7733,12.7733,12.7733,2.1048,116.857,54.875,4.47347,5.0,K1Nb1O3,38,1,6.681654609146945e-29
mb-06662,InAgO2,8,109.00000000000004,31.0,InAgO2,InAgO2|8,1.49327,1.49327,1.49327,2.27581,102.215,26.6377,6.88202,8.0,Ag2In2O4,194,1,1.2290414509785532e-28
mb-06663,SiC,38,214.00000000000009,187.00000000000003,SiC,SiC|38,15.7908,15.7908,15.7908,1.85326,212.889,186.557,3.1729,38.0,C19Si19,156,1,3.9870302384541074e-28
mb-06664,SiC,36,212.99999999999997,187.00000000000003,SiC,SiC|36,16.3733,16.3733,16.3733,1.8531,213.322,186.914,3.17284,36.0,C18Si18,156,1,3.7772579701903906e-28
mb-06666,CaCl2,6,19.0,11.000000000000002,CaCl2,CaCl2|6,1.47214,1.47214,1.47214,2.07626,32.3886,12.801,2.11054,6.0,Ca2Cl4,136,1,1.746408671062593e-28
mb-06667,Re,2,365.0,173.00000000000003,Re,Re|2,35.0688,35.0688,35.0688,2.04958,368.129,162.468,20.4776,2.0,Re2,194,1,3.019924191128262e-29
mb-06673,SiC,28,212.99999999999997,187.00000000000003,SiC,SiC|28,19.3853,19.3853,19.3853,1.85221,212.846,186.572,3.17281,28.0,C14Si14,156,1,2.9378950886848685e-28
mb-06674,SiC,42,212.99999999999997,187.00000000000003,SiC,SiC|42,14.8129,14.8129,14.8129,1.85315,212.742,186.999,3.17237,42.0,C21Si21,156,1,4.407453851377789e-28
mb-06677,TaAgS3,10,77.0,32.00000000000001,TaAgS3,TaAgS3|10,3.57362,3.51391,3.63333,2.04089,78.1744,33.47125,6.635565,10.0,Ag2S6Ta2,36,2,1.926967604521379e-28
mb-06681,WO3,8,197.0,101.0,WO3,WO3|8,15.3918,15.3918,15.3918,2.10517,165.298,93.6305,6.67335,8.0,O6W2,129,1,1.1537725081503703e-28
mb-06688,VPd3,4,178.00000000000003,76.0,VPd3,VPd3|4,4.07099,4.07099,4.07099,2.44483,194.603,56.2139,10.572,4.0,Pd3V1,139,1,5.81473754707112e-29
mb-06694,ScCrC2,8,209.0000000000001,133.0,ScCrC2,ScCrC2|8,25.97,25.97,25.97,1.61219,148.688,103.456,4.35971,8.0,C4Cr2Sc2,194,1,9.215341236702323e-29
mb-06699,SiC,16,214.00000000000009,187.00000000000003,SiC,SiC|16,28.6541,28.6541,28.6541,1.85157,212.674,188.579,3.17244,16.0,C8Si8,186,1,1.678992990763349e-28
mb-06707,Ag2MoO4,14,68.00000000000001,5.000000000000001,Ag2MoO4,Ag2MoO4|14,1.5752,1.5752,1.5752,2.1339,64.0111,16.562,5.88821,14.0,Ag4Mo2O8,227,1,2.1188828303388215e-28
mb-06718,YCuO2,8,114.00000000000004,35.0,YCuO2,YCuO2|8,3.18158,3.18158,3.18158,2.05372,116.761,35.8211,4.87204,8.0,Cu2O4Y2,194,1,1.2573275682901192e-28
mb-06723,Zr3O,8,132.00000000000006,56.00000000000001,Zr3O,Zr3O|8,7.73648,7.73648,7.73648,1.82978,131.946,56.269,6.60304,8.0,O2Zr6,182,1,1.456937036101378e-28
mb-06724,Ag3PO4,16,75.00000000000001,12.999999999999998,Ag3PO4,Ag3PO4|16,1.07225,1.07225,1.07225,2.17823,72.2944,19.0541,6.08172,16.0,Ag6O8P2,218,1,2.28574067033956e-28
mb-06735,V2P,12,207.00000000000003,102.0,V2P,V2P|12,10.519,10.519,10.519,2.02045,201.765,106.629,5.65383,12.0,P4V8,62,1,1.5608098838431134e-28
mb-06738,AlCuO2,8,181.99999999999997,77.0,AlCuO2,AlCuO2|8,8.57476,8.57476,8.57476,2.0182,168.227,75.874,4.98403,8.0,Al2Cu2O4,194,1,8.164468191526571e-29
mb-06741,WO3,16,193.00000000000009,66.00000000000001,WO3,WO3|16,11.5482,11.5482,11.5482,2.13247,61.694,40.5015,6.73425,16.0,O12W4,14,1,2.2866771406660796e-28
mb-06742,Ti2Sn,6,115.00000000000004,60.0,Ti2Sn,Ti2Sn|6,5.82375,5.82212,5.82538,2.0248150000000003,108.04650000000001,49.2414,6.0801,6.0,Sn2Ti4,194,2,1.1713381020740723e-28
mb-06743,CaBr2,6,25.000000000000007,10.0,CaBr2,CaBr2|6,0.956454,0.956454,0.956454,2.06387,26.1559,10.3149,3.20889,6.0,Br4Ca2,136,1,2.068743471924008e-28
mb-06749,BaTiO3,5,97.0,55.00000000000001,BaTiO3,BaTiO3|5,16.6821,16.6821,16.6821,2.1084,160.017,106.57,5.78831,5.0,Ba1O3Ti1,221,1,6.689772286906144e-29
mb-06755,Ca3Au,16,26.0,11.000000000000002,Ca3Au,Ca3Au|16,0.669899,0.669899,0.669899,1.88035,24.758,10.5154,3.94702,16.0,Au4Ca12,62,1,5.337940390008394e-28
mb-06756,TaSe2,12,23.0,13.999999999999998,TaSe2,TaSe2|12,4.1952,4.1952,4.1952,2.13249,24.6158,15.6008,7.66995,12.0,Se8Ta4,187,1,2.9345868139968526e-28
mb-06758,ZnS,20,70.00000000000001,34.0,ZnS,ZnS|20,1.94311,1.94311,1.94311,1.99024,71.4112,35.6595,4.17372,20.0,S10Zn10,186,1,3.878060460062091e-28
mb-06759,SrZrS3,20,70.00000000000001,36.0,SrZrS3,SrZrS3|20,2.7904,2.7904,2.7904,1.96348,69.2329,35.892,3.80273,20.0,S12Sr4Zr4,62,1,4.804053976973675e-28
mb-06760,CoAsS,6,134.00000000000003,95.0,CoAsS,CoAsS|6,10.7794,10.7794,10.7794,2.2212,116.747,91.9112,6.14914,6.0,As2Co2S2,31,1,8.961132828817554e-29
mb-06763,SrTiO3,10,168.0,102.0,SrTiO3,SrTiO3|10,12.185,12.185,12.185,2.03896,165.274,106.376,4.88243,10.0,O6Sr2Ti2,140,1,1.248084838280146e-28
mb-06764,BN,4,102.99999999999996,75.00000000000001,BN,BN|4,81.0272,79.0912,178.38,1.67074,104.54499999999999,74.86205,1.9375499999999999,4.0,B2N2,187,6,4.253904199365217e-29
